"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.327133000E1,-1.277594827E-2,-5.803763866E-3,1.778430939E-1,1.783958367E-1
1.327632235E1,-5.540316924E-4,2.509921789E-2,5.693435669E-4,2.511178691E-2
1.328131469E1,-4.549821094E-2,3.636837006E-3,-8.732223511E-2,9.853165241E-2
1.328631167E1,3.562684730E-2,1.550823450E-2,-8.896827698E-2,9.708311848E-2
1.329130401E1,1.387305465E-2,2.247828245E-2,1.136922836E-1,1.167204789E-1
1.329629636E1,1.374186855E-2,5.076998472E-2,1.460008621E-1,1.551859595E-1
1.330128875E1,-1.949509233E-2,9.075504541E-2,4.629135132E-3,9.294065733E-2
1.330628110E1,-1.445661858E-2,2.118355036E-2,-4.529094696E-2,5.204811719E-2
1.331127344E1,-1.915753819E-2,3.755706549E-2,-7.580089569E-2,8.673707526E-2
1.331626568E1,-2.619144320E-2,-1.034539938E-2,5.072784424E-2,5.802011002E-2
1.332125802E1,-2.118635736E-2,1.821982861E-2,6.930732727E-2,7.472837149E-2
1.332625037E1,1.475495659E-2,4.897397757E-2,-6.667327881E-2,8.403264443E-2
1.333124276E1,-1.916418318E-3,5.881547928E-3,-6.848907471E-2,6.876786037E-2
1.333623511E1,-2.073449548E-3,-6.123840809E-3,7.223320007E-2,7.252196779E-2
1.334122745E1,2.573237522E-3,4.135918617E-2,1.856517792E-1,1.902203642E-1
1.334622662E1,-9.341524914E-3,3.856009245E-2,1.912260056E-1,1.952985663E-1
1.335121896E1,2.697747434E-3,8.582490683E-2,-3.841495514E-2,9.406859865E-2
1.335621130E1,-8.967969567E-3,4.015254974E-2,-1.283540726E-1,1.347865708E-1
1.336120370E1,-1.788975205E-3,-5.285537243E-2,-1.249103546E-1,1.356447106E-1
1.336619604E1,1.230612583E-2,-7.624900341E-2,-1.459980011E-2,7.860346950E-2
1.337118839E1,1.688095368E-2,-6.801724434E-3,6.628513336E-2,6.873826414E-2
1.337617354E1,-2.593915723E-2,7.874697447E-2,2.297210693E-2,8.603280515E-2
1.338116589E1,-2.084021457E-2,-1.195025444E-2,-7.460212708E-2,7.837474395E-2
1.338615823E1,5.500103347E-3,-2.132886648E-2,-9.773349762E-2,1.001848703E-1
1.339115063E1,2.438487671E-2,1.905161142E-2,-4.466915131E-2,5.434076912E-2
1.339614297E1,-6.726030260E-3,2.134025097E-3,3.646278381E-2,3.713930734E-2
1.340113532E1,-2.084286138E-2,2.821975946E-2,-1.610469818E-2,3.860234447E-2
1.340612943E1,-1.326010190E-2,1.148253679E-2,-1.679964066E-1,1.689096550E-1
1.341112177E1,-2.500165813E-2,2.561271191E-2,-1.499700546E-1,1.541820716E-1
1.341611412E1,-1.784639060E-2,-1.268792152E-2,-5.370521545E-2,5.799764803E-2
1.342110651E1,1.075611915E-3,-5.072069168E-2,3.462886810E-2,6.142396936E-2
1.342609886E1,1.297332533E-2,3.034019470E-2,-8.427619934E-3,3.405670804E-2
1.343109120E1,-6.004074588E-3,1.828497648E-2,-7.724285126E-2,7.960431739E-2
1.343608756E1,2.496032417E-2,-1.267403364E-2,-5.996608734E-2,6.617839936E-2
1.344107990E1,2.468538843E-2,2.308857441E-2,4.505920410E-2,5.632745818E-2
1.344607224E1,7.783975452E-3,6.188690662E-3,1.373252869E-1,1.376848742E-1
1.345106469E1,2.665646002E-2,3.224062920E-2,6.016159058E-2,7.327647653E-2
1.345605698E1,5.444558337E-4,3.199589252E-2,-1.232547760E-1,1.273411692E-1
1.346104933E1,-2.070827410E-2,-2.990812063E-2,-1.507253647E-1,1.550531001E-1
1.346602006E1,-2.081344090E-2,-5.111700296E-2,4.294395447E-2,6.993089832E-2
1.347101240E1,3.366372734E-2,-3.408962488E-2,2.730112076E-1,2.771830957E-1
1.347600474E1,4.281166941E-2,-5.240440369E-4,1.828432083E-1,1.877891171E-1
1.348099714E1,9.431753308E-3,9.109139442E-3,7.913589478E-3,1.531532860E-2
1.348598948E1,-1.669405028E-2,-2.414894104E-2,-3.015613556E-2,4.208628256E-2
1.349098183E1,1.188792568E-2,-9.773194790E-3,1.078710556E-1,1.089633092E-1
1.349599526E1,-2.158071660E-2,6.806313992E-3,2.518720627E-1,2.528865145E-1
1.350098761E1,1.653737761E-2,1.865124702E-2,1.975135803E-1,1.990803061E-1
1.350597995E1,2.371265739E-2,-3.839039803E-2,-2.267360687E-2,5.049955673E-2
1.351097235E1,-9.607361630E-3,-2.379328012E-2,-1.127529144E-1,1.156358132E-1
1.351596469E1,1.637918130E-2,-4.720747471E-3,-1.707077026E-4,1.704676444E-2
1.352095704E1,8.785552345E-3,-3.801769018E-2,2.231254578E-1,2.265115904E-1
1.352594808E1,1.518751495E-3,4.980027676E-3,2.355146408E-1,2.355721828E-1
1.353094047E1,1.594922319E-2,2.401810884E-2,8.864974976E-2,9.322030575E-2
1.353593276E1,1.600622572E-2,-2.113914490E-2,-1.660156250E-2,3.128377513E-2
1.354092516E1,5.158630759E-2,7.516086102E-3,-2.596759796E-2,5.824049128E-2
1.354591750E1,3.925300390E-2,2.632755041E-2,8.351516724E-2,9.596208305E-2
1.355090985E1,2.934999391E-2,9.497135878E-2,1.160745621E-1,1.528210885E-1
1.355590230E1,1.736626215E-2,4.669320583E-2,-5.117797852E-2,7.142148148E-2
1.356089464E1,-2.773383260E-2,-2.023833990E-2,-1.671552658E-1,1.706447736E-1
1.356588698E1,-1.089631673E-2,-1.302182674E-2,-1.372604370E-1,1.383066349E-1
1.357087938E1,8.131770417E-3,8.387744427E-3,-2.447128296E-2,2.711685152E-2
1.357587172E1,1.036580838E-2,-1.784044504E-2,1.136398315E-2,2.355571217E-2
1.358086407E1,1.268061902E-2,6.190359592E-3,-6.949043274E-2,7.090866585E-2
1.358585782E1,-2.767739072E-2,2.046740055E-2,-3.802490234E-2,5.129176972E-2
1.359085016E1,-4.880093038E-2,3.640711308E-3,-9.203910828E-3,4.979455351E-2
1.359584256E1,-7.977743633E-3,-7.713389397E-2,1.700592041E-2,7.938818124E-2
1.360083490E1,-1.970519871E-2,-5.988967419E-2,2.161407471E-2,6.665010244E-2
1.360582724E1,1.967241056E-3,-4.729211330E-3,-1.044673920E-1,1.045928844E-1
1.361081959E1,-1.444343105E-2,-1.886767149E-2,-2.104911804E-1,2.118280878E-1
1.361580683E1,-2.616841346E-2,-1.150852442E-2,-1.873521805E-1,1.895206362E-1
1.362079917E1,-7.071093656E-3,-5.425101519E-2,-3.613853455E-2,6.556803103E-2
1.362579151E1,3.077542968E-2,-6.343114376E-2,2.159614563E-1,2.271783169E-1
1.363078391E1,2.574891411E-2,4.872035980E-2,1.405181885E-1,1.509372099E-1
1.363577625E1,-2.173857205E-2,1.513218880E-2,-3.406238556E-2,4.314851982E-2
1.364076860E1,-3.562417254E-2,1.260316372E-2,-1.097984314E-1,1.161189775E-1
1.364577386E1,-1.401798893E-2,2.672392130E-2,3.127098083E-2,4.345740703E-2
1.365076615E1,2.398235723E-2,-1.855862141E-2,1.569185257E-1,1.598217745E-1
1.365575849E1,9.613026865E-3,4.343533516E-2,8.672523499E-2,9.746950810E-2
1.366075089E1,-2.581764385E-2,-9.164452553E-3,-8.028316498E-2,8.482879525E-2
1.366574323E1,-2.314995229E-2,-4.415690899E-3,-3.685951233E-2,4.374976876E-2
1.367073563E1,-1.120106503E-2,3.592652082E-2,2.995681763E-2,4.809978876E-2
1.367571433E1,-1.107543334E-2,-3.325939178E-5,9.622001648E-2,9.685534524E-2
1.368070667E1,-6.196317263E-3,4.742026329E-3,5.028533936E-2,5.088709577E-2
1.368569901E1,-5.346219614E-2,3.565979004E-2,-6.177997589E-2,8.914366193E-2
1.369069141E1,-4.343077540E-2,-9.799957275E-3,-6.601715088E-2,7.962748034E-2
1.369568375E1,-2.803076990E-3,1.153135300E-2,4.854965210E-2,4.997897620E-2
1.370067610E1,1.692151185E-3,-3.620558977E-2,2.548084259E-1,2.573733514E-1
1.370567651E1,4.198832437E-2,2.583265305E-2,1.339063644E-1,1.426928862E-1
1.371066886E1,8.724970743E-3,4.227012396E-2,-1.095123291E-1,1.177108267E-1
1.371566120E1,-1.011412498E-2,-4.590165615E-2,-2.582530975E-1,2.624955618E-1
1.372065360E1,3.998905420E-3,-8.830618858E-2,-1.587066650E-1,1.816639197E-1
1.372564594E1,-1.045735180E-2,-5.206739902E-2,3.027439117E-2,6.113026263E-2
1.373063829E1,3.864031984E-3,2.435630560E-2,1.576709747E-2,2.927049245E-2
1.373562740E1,-5.487328861E-3,5.273509026E-2,-6.037712097E-2,8.035233201E-2
1.374061985E1,6.461728830E-3,-4.745286703E-2,-1.263866425E-1,1.351558801E-1
1.374561230E1,5.384154990E-2,1.700341702E-2,-5.644893646E-2,7.984053553E-2
1.375060480E1,1.541327685E-2,1.440745592E-2,1.528263092E-2,2.605192310E-2
1.375559724E1,-2.020977810E-2,4.524469376E-2,-6.085681915E-2,7.847974185E-2
1.376058974E1,3.903813427E-3,5.212092400E-2,-1.814937592E-1,1.888698364E-1
1.376558521E1,3.958407789E-3,1.850438118E-2,-2.179851532E-1,2.188049545E-1
1.377057766E1,-1.034678146E-2,1.899361610E-3,-2.019042969E-1,2.021781604E-1
1.377557016E1,1.575208828E-2,-2.189928293E-2,-5.531597137E-2,6.154318457E-2
1.378056261E1,-2.013386600E-2,2.086156607E-2,9.241580963E-2,9.685690150E-2
1.378555506E1,1.084559970E-2,3.739172220E-2,6.314468384E-2,7.418233630E-2
1.379054756E1,2.529409900E-2,-5.604207516E-3,-1.084156036E-1,1.114681197E-1
1.379555417E1,1.334101520E-2,-7.309317589E-4,-1.478919983E-1,1.484943100E-1
1.380054662E1,2.493795753E-2,2.052497864E-2,5.366325378E-3,3.274101284E-2
1.380553907E1,4.821329936E-2,8.346140385E-3,1.858539581E-1,1.921870809E-1
1.381053157E1,4.309279844E-2,4.166078568E-2,4.653263092E-2,7.588080179E-2
1.381552401E1,2.412442118E-2,-8.394718170E-3,-1.201314926E-1,1.228170774E-1
1.382051651E1,2.531289821E-3,-5.925297737E-3,-7.636833191E-2,7.663966793E-2
1.382549302E1,1.643085666E-2,-4.158747196E-2,1.238069534E-1,1.316345418E-1
1.383048547E1,4.230321199E-2,-3.889274597E-2,2.035417557E-1,2.114981176E-1
1.383547797E1,3.495910391E-2,-1.468658447E-2,3.319072723E-2,5.039304599E-2
1.384047042E1,-1.027769037E-2,-1.923996210E-2,-5.972671509E-2,6.358527783E-2
1.384546287E1,2.056493051E-2,2.272844315E-3,-3.072452545E-2,3.704158005E-2
1.385045537E1,3.922487795E-2,-1.207798719E-2,1.524429321E-1,1.578712019E-1
1.385542964E1,3.143722191E-3,-3.106004000E-2,2.153072357E-1,2.175587618E-1
1.386042209E1,-3.822667291E-3,-2.354794741E-2,4.723358154E-2,5.291625306E-2
1.386541454E1,-2.957786620E-2,-1.614975929E-2,-9.568691254E-2,1.014477704E-1
1.387040704E1,-1.272496954E-2,-1.836669445E-2,-1.305208206E-1,1.324195791E-1
1.387539954E1,2.051356249E-2,-2.769184113E-2,-5.103874207E-2,6.158406858E-2
1.388039198E1,3.917055205E-2,-2.278864384E-2,1.465511322E-1,1.533978122E-1
1.388538646E1,4.579765722E-2,5.880355835E-3,1.904630661E-1,1.959800590E-1
1.389037891E1,1.224559080E-2,-1.547318697E-2,1.294927597E-1,1.309875903E-1
1.389537141E1,-6.612806581E-3,-1.015722752E-3,-7.825279236E-2,7.853827357E-2
1.390036386E1,1.490924973E-2,1.094579697E-2,-8.947467804E-2,9.136637351E-2
1.390535631E1,-2.081905305E-2,-3.477334976E-3,-3.214836121E-3,2.135087820E-2
1.391034881E1,7.838536985E-3,8.689743280E-2,-3.183364868E-3,8.730830603E-2
1.391533495E1,-3.918274306E-3,1.735794544E-2,-5.303859711E-2,5.594411432E-2
1.392032740E1,9.458055720E-4,-2.794933319E-2,-1.238651276E-1,1.269827925E-1
1.392531990E1,9.155767038E-4,-1.126903296E-2,-6.345653534E-2,6.445588617E-2
1.393031235E1,1.503951196E-2,-1.843172312E-2,9.147357941E-2,9.451630053E-2
1.393530480E1,2.433926798E-2,-3.949522972E-3,4.320526123E-2,4.974628927E-2
1.394029730E1,-3.506894782E-2,-8.541047573E-3,-6.167030334E-2,7.145632869E-2
1.394528526E1,-7.017559558E-2,-1.268029213E-3,-1.062870026E-1,1.273701261E-1
1.395027771E1,-3.170385584E-2,-2.736437321E-2,-4.125881195E-2,5.878973516E-2
1.395527021E1,-1.751681603E-2,-1.528602839E-2,1.372480392E-1,1.392031817E-1
1.396026266E1,2.273422107E-2,-7.787346840E-4,1.764974594E-1,1.779573107E-1
1.396525511E1,4.648658261E-2,1.360768080E-2,1.824951172E-2,5.176114389E-2
1.397024761E1,-5.870104767E-3,-1.731228828E-2,-1.078014374E-1,1.093404013E-1
1.397525240E1,-3.191964328E-2,6.662905216E-3,-1.377801895E-1,1.415861524E-1
1.398024485E1,-4.602852464E-2,-4.325491190E-2,6.054019928E-2,8.749130364E-2
1.398523735E1,-3.145528585E-2,-1.684230566E-2,1.431732178E-1,1.475522570E-1
1.399022980E1,-3.580577299E-2,2.603024244E-2,5.408287048E-2,6.988979740E-2
1.399522224E1,-3.536554426E-2,2.821278572E-2,6.076145172E-2,7.575379208E-2
1.400021474E1,1.950295269E-2,2.082365751E-2,7.450580597E-2,7.978160815E-2
1.400520490E1,-1.403536741E-2,1.106917858E-2,1.665258408E-1,1.674824585E-1
1.401019740E1,-1.873983070E-2,3.465360403E-2,1.793851852E-1,1.836602794E-1
1.401518990E1,-3.739807755E-2,2.721077204E-2,-3.828620911E-2,6.004062064E-2
1.402018235E1,-3.199134767E-2,-3.232908249E-2,-2.018747330E-1,2.069348296E-1
1.402517480E1,-1.748713665E-2,3.545939922E-3,-1.883163452E-1,1.891597724E-1
1.403016730E1,6.090214476E-3,-8.542835712E-3,5.079364777E-2,5.186584047E-2
1.403517532E1,-1.411922276E-3,2.000731230E-2,1.976518631E-1,1.986669199E-1
1.404016776E1,-6.012741476E-3,3.886878490E-2,1.104869843E-1,1.172787670E-1
1.404516026E1,-5.798658356E-2,-2.071678638E-2,-5.433750153E-2,8.212303686E-2
1.405015271E1,-4.558991641E-2,-1.814466715E-2,-6.100940704E-2,7.829314895E-2
1.405514516E1,-7.265008986E-3,-3.470110893E-2,1.313495636E-2,3.780839054E-2
1.406013766E1,4.657609388E-3,-1.300817728E-2,6.291389465E-2,6.441322956E-2
1.406514599E1,2.603450976E-2,4.661577940E-2,-7.300758362E-2,9.044851493E-2
1.407013839E1,3.555755690E-2,3.491640091E-3,-2.030515671E-1,2.061709735E-1
1.407513089E1,-3.394391388E-4,-5.115085840E-2,-1.752271652E-1,1.825406392E-1
1.408012334E1,-1.465340890E-2,-7.915580273E-2,-3.835678101E-2,8.917177887E-2
1.408511584E1,-3.592672572E-2,-2.615904808E-2,8.549594879E-2,9.635653936E-2
1.409010829E1,-2.615091763E-2,7.623118162E-2,1.114368439E-2,8.135874413E-2
1.409507933E1,6.194300205E-2,-7.370710373E-3,-4.357433319E-2,7.609195350E-2
1.410007177E1,6.378337741E-2,-3.568905592E-2,-1.168441772E-1,1.378208609E-1
1.410506427E1,4.190438986E-2,-2.359271049E-2,-8.024215698E-2,9.354890504E-2
1.411005672E1,5.855198484E-3,2.393323183E-2,1.104574203E-1,1.131721019E-1
1.411504917E1,2.944349498E-2,8.314615488E-2,1.047878265E-1,1.369696720E-1
1.412004167E1,-8.624030277E-3,3.992295265E-2,8.908271790E-3,4.180398729E-2
1.412503677E1,3.512058640E-3,2.546381950E-2,-8.380413055E-2,8.765770336E-2
1.413002922E1,4.379323125E-2,1.820039749E-2,-5.459499359E-2,7.231676775E-2
1.413502172E1,3.375312313E-2,-3.429180384E-2,3.374958038E-2,5.877274290E-2
1.414001417E1,3.097801656E-2,2.292805910E-2,6.434535980E-2,7.500439142E-2
1.414500662E1,1.654699445E-2,4.646497965E-2,5.430412292E-2,7.336031029E-2
1.414999912E1,-9.638080373E-3,1.052004099E-2,6.098365784E-2,6.263042694E-2
1.415499198E1,-1.922960207E-2,3.658729792E-2,1.317434311E-1,1.380751230E-1
1.415998443E1,-1.210907102E-2,-4.180550575E-3,1.876516342E-1,1.880883899E-1
1.416497693E1,5.201635882E-2,2.423053980E-2,7.917976379E-2,9.778678663E-2
1.416996938E1,3.519200534E-2,2.172851562E-2,-1.186447144E-1,1.256470210E-1
1.417496183E1,2.563444339E-2,-2.081274986E-3,-1.556558609E-1,1.577662937E-1
1.417995433E1,8.570996113E-3,-1.634460688E-2,2.380466461E-2,3.012092637E-2
1.418494646E1,-2.750525251E-2,-5.682539940E-2,2.516431808E-1,2.594416223E-1
1.418993891E1,2.249862067E-2,-1.831924915E-2,2.851810455E-1,2.866531206E-1
1.419493141E1,5.879038479E-3,-8.640527725E-3,6.663227081E-2,6.744687781E-2
1.419992386E1,-4.366412014E-2,-1.794385910E-2,-1.073284149E-1,1.172515506E-1
1.420491631E1,1.374504063E-2,-3.517091274E-3,-7.079887390E-2,7.220648599E-2
1.420990881E1,1.097906195E-2,-8.369028568E-3,1.839647293E-1,1.844819831E-1
1.421489573E1,2.021338046E-2,-1.075351238E-2,1.990547180E-1,2.003671618E-1
1.421988818E1,1.548383292E-2,1.796936989E-2,-2.114486694E-2,3.177660671E-2
1.422488068E1,-2.468854934E-2,-3.193986416E-2,-2.015008926E-1,2.055049613E-1
1.422987313E1,-2.688071318E-2,-5.415976048E-3,-1.808090210E-1,1.828764818E-1
1.423486558E1,-5.501376465E-3,-2.667534351E-2,3.619194031E-3,2.747612891E-2
1.423985808E1,1.797595061E-2,-2.172935009E-2,1.176128387E-1,1.209465969E-1
1.424485417E1,2.983910590E-2,2.825915813E-2,2.269744873E-4,4.109749113E-2
1.424984662E1,1.321939053E-3,-2.782940865E-3,-1.660585403E-1,1.660871190E-1
1.425483912E1,-1.035597408E-3,9.193301201E-3,-1.789226532E-1,1.791616730E-1
1.425983157E1,-1.297500543E-2,1.616454124E-2,-5.628395081E-2,5.997938211E-2
1.426482401E1,-1.542225666E-2,2.312910557E-2,8.196449280E-2,8.655044543E-2
1.426981651E1,-4.144363478E-2,4.196465015E-2,-3.749370575E-2,6.988837312E-2
1.427481068E1,-1.225447096E-2,2.263468504E-2,-1.963405609E-1,1.980204961E-1
1.427980313E1,-1.671021804E-2,2.009445429E-2,-2.873477936E-1,2.885338333E-1
1.428479563E1,2.359637292E-3,-2.296274900E-2,-1.543073654E-1,1.560244172E-1
1.428978808E1,9.088221006E-3,-7.991433144E-2,6.552028656E-2,1.037391155E-1
1.429478052E1,-1.248901151E-2,-3.361165524E-3,8.634471893E-2,8.730797976E-2
1.429977302E1,-6.208480522E-2,1.347357035E-2,-2.363777161E-2,6.778498642E-2
1.430477021E1,-3.049546853E-2,-7.652044296E-4,-1.469602585E-1,1.500928936E-1
1.430976266E1,-3.030827455E-2,-4.354590178E-2,-8.159828186E-2,9.732993717E-2
1.431475516E1,-2.547423542E-2,-5.043977499E-2,3.072357178E-2,6.431986811E-2
1.431974761E1,2.687485330E-2,4.032629728E-2,1.384258270E-2,5.039925682E-2
1.432474006E1,-1.112335175E-2,-2.540051937E-3,-1.454181671E-1,1.458650888E-1
1.432973256E1,-2.746967226E-2,-2.857452631E-2,-1.845865250E-1,1.887942575E-1
1.433472537E1,5.847204011E-3,-3.073936701E-2,-5.714607239E-2,6.515191531E-2
1.433971782E1,-2.282957360E-2,-5.674409866E-2,8.585357666E-2,1.054130864E-1
1.434471032E1,1.550429594E-2,2.219682932E-2,3.763103485E-2,4.635921924E-2
1.434970276E1,-3.391525708E-3,3.174328804E-2,-1.194524765E-1,1.236447853E-1
1.435469521E1,-3.416494653E-2,-1.652121544E-3,-1.113214493E-1,1.164578814E-1
1.435968771E1,-5.491991527E-3,5.767130852E-2,6.001472473E-3,5.824224814E-2
1.436467375E1,-1.506643277E-2,1.197683811E-2,1.698579788E-1,1.709449473E-1
1.436966620E1,-5.560186692E-4,2.377879620E-2,7.817363739E-2,8.171204249E-2
1.437465870E1,-2.153955400E-2,3.310674429E-2,-1.600294113E-1,1.648314939E-1
1.437965115E1,-4.006863385E-2,-2.727031708E-3,-2.418355942E-1,2.451476835E-1
1.438464360E1,2.665536851E-2,2.097237110E-2,-1.899394989E-1,1.929439355E-1
1.438963610E1,1.437593903E-2,-2.204066515E-2,1.831054688E-2,3.205830111E-2
1.439463104E1,-7.193987258E-3,-1.475781202E-2,9.654808044E-2,9.793405080E-2
1.439962349E1,-2.368251607E-2,2.339780331E-2,-1.352977753E-2,3.593568765E-2
1.440461594E1,-3.290365636E-2,-7.655262947E-3,-6.288528442E-3,3.436275953E-2
1.440960844E1,-1.601289213E-2,1.934528351E-3,2.939891815E-2,3.353284215E-2
1.441460089E1,-1.696488354E-3,-1.948875189E-2,6.240940094E-2,6.540353850E-2
1.441959339E1,1.729961671E-2,3.765922785E-2,2.863025665E-2,5.037048517E-2
1.442458344E1,-1.591924578E-2,6.577318907E-2,-1.569042206E-1,1.708755957E-1
1.442957589E1,-3.222908825E-2,-5.590337515E-2,-1.555948257E-1,1.684448019E-1
1.443456839E1,-2.014969662E-2,-7.446914911E-2,-5.927944183E-2,9.729191471E-2
1.443956084E1,3.552841954E-3,-4.547208548E-2,1.193714142E-1,1.277883710E-1
1.444455329E1,-2.515606582E-2,7.598060369E-2,2.323961258E-1,2.457922681E-1
1.444954579E1,-2.491069958E-2,7.774686813E-2,9.505558014E-2,1.253023614E-1
1.445454250E1,3.993173130E-3,-4.867780209E-2,-6.488895416E-2,8.121607119E-2
1.445953495E1,4.190160334E-2,-2.691978216E-2,-9.048080444E-2,1.032821137E-1
1.446452745E1,4.629129544E-2,2.776050568E-2,1.716041565E-2,5.663929355E-2
1.446951990E1,1.728088222E-2,-5.858361721E-3,2.260560989E-1,2.267913340E-1
1.447451235E1,2.861314453E-3,6.548053026E-2,1.837902069E-1,1.951274638E-1
1.447950485E1,-1.830132678E-2,1.042401791E-2,6.111431122E-2,6.464176473E-2
1.448446547E1,9.862957522E-4,-1.516699791E-3,-4.391670227E-2,4.395395199E-2
1.448945792E1,-1.334544457E-2,-2.533817291E-2,-5.068302155E-2,5.821419561E-2
1.449445042E1,8.023985662E-3,-1.818180084E-2,4.474925995E-2,4.896384885E-2
1.449944287E1,-6.421099883E-3,5.553269386E-2,9.425640106E-2,1.095873157E-1
1.450443537E1,1.494868007E-2,1.940941811E-2,1.291017532E-1,1.314056743E-1
1.450942782E1,5.207044072E-3,-6.859362125E-3,1.874170303E-1,1.876147846E-1
1.451444761E1,2.167007700E-2,-2.345854044E-2,2.618703842E-1,2.638105257E-1
1.451944006E1,2.514199819E-3,7.591605186E-3,2.644376755E-1,2.645585717E-1
1.452443256E1,2.683108672E-3,1.705443859E-2,3.893566132E-2,4.259153284E-2
1.452942500E1,-4.118517507E-3,-1.914024353E-3,-1.561708450E-1,1.562368667E-1
1.453441745E1,1.975155249E-2,-6.601357460E-2,-1.073570251E-1,1.275674202E-1
1.453940995E1,4.084509239E-2,-6.549090147E-2,8.120250702E-2,1.120322583E-1
1.454439933E1,1.172601525E-2,-5.077064037E-2,2.563104630E-1,2.615534568E-1
1.454939177E1,2.828945220E-2,-1.458775997E-2,1.591625214E-1,1.623139059E-1
1.455438427E1,-7.235287689E-3,-4.837274551E-3,-3.691673279E-3,9.453944395E-3
1.455937672E1,-6.985072978E-3,2.404928207E-3,-1.129312515E-1,1.131726226E-1
1.456436917E1,7.362135686E-3,2.151590586E-2,-9.297752380E-2,9.571810267E-2
1.456936167E1,-1.657969318E-2,-2.609878778E-2,5.983734131E-2,6.735384447E-2
1.457435714E1,2.377278171E-2,-1.635515690E-2,4.271125793E-2,5.154500812E-2
1.457934959E1,2.613674104E-2,-2.332156897E-2,-1.310567856E-1,1.356573104E-1
1.458434209E1,1.252605580E-4,-5.150693655E-2,-2.107238770E-1,2.169274822E-1
1.458933454E1,3.821318224E-2,-2.482008934E-2,-1.685752869E-1,1.746250597E-1
1.459432698E1,2.822295576E-2,-2.453798056E-2,6.248474121E-3,3.791689796E-2
1.459931948E1,3.504405916E-2,2.542275190E-2,8.220481873E-2,9.290874350E-2
1.460432417E1,1.592785493E-2,5.616843700E-2,-8.476257324E-2,1.029236790E-1
1.460931662E1,1.840507612E-2,2.256959677E-2,-1.956987381E-1,1.978538087E-1
1.461430912E1,4.198134318E-2,3.428328037E-2,-1.560573578E-1,1.652019231E-1
1.461930157E1,1.289058290E-2,7.197886705E-2,4.478645325E-2,8.574934883E-2
1.462429401E1,2.912949771E-2,4.284518957E-2,1.631879807E-1,1.712149378E-1
1.462928651E1,3.624437377E-2,3.073716164E-2,-4.008483887E-2,6.217090994E-2
1.463426334E1,-1.108557172E-2,2.100944519E-3,-2.701683044E-1,2.704038028E-1
1.463925579E1,-6.168550346E-3,4.966956377E-2,-2.322788239E-1,2.376101189E-1
1.464424829E1,3.153994912E-3,-3.401815891E-2,-4.675865173E-3,3.448255406E-2
1.464924073E1,5.985490605E-2,-1.005792618E-2,1.640205383E-1,1.748899901E-1
1.465423318E1,3.335685283E-2,-5.199015141E-3,1.198968887E-1,1.245591158E-1
1.465922568E1,-3.558075055E-2,-7.558584213E-3,5.000400543E-2,6.183463887E-2
1.466422761E1,-1.403304935E-2,-9.847104549E-3,2.345848083E-2,2.905498692E-2
1.466922006E1,2.876988426E-2,-2.151608467E-2,9.216213226E-2,9.891666575E-2
1.467421256E1,5.939315632E-2,2.624922991E-2,8.664703369E-2,1.082787031E-1
1.467920500E1,3.517521545E-2,2.378165722E-2,1.941871643E-2,4.668992986E-2
1.468419745E1,1.136448234E-2,-2.860295773E-2,-1.162052155E-2,3.289858919E-2
1.468918995E1,1.367769577E-2,-9.387671947E-3,-3.052997589E-2,3.474603825E-2
1.469417766E1,3.840805031E-3,-1.413923502E-2,5.048656464E-2,5.256960109E-2
1.469917011E1,2.016185224E-2,-7.024824619E-3,1.403274536E-1,1.419423921E-1
1.470416261E1,3.180458024E-2,2.858805656E-2,1.439046860E-1,1.501245048E-1
1.470915506E1,1.509724557E-2,-1.185619831E-2,9.520626068E-2,9.712223399E-2
1.471414750E1,4.356840253E-2,-1.390355825E-2,4.157066345E-3,4.592162706E-2
1.471914000E1,4.313499108E-2,3.867745399E-4,1.015148163E-1,1.102997506E-1
